ID;Nivel;Comunidad Autonoma;Grupo;Familia;Taxon;Nombre publicado con errata;Otro nombre publicado;Nombre asignado según Anthos;Estado;Categoria;Boletin Oficial;Numero;Fecha;Páginas;Poblacion referida,
150;Autonómico;Andalucía;Magnoliopsida;Plantaginaceae;Linaria tursica;;;Linaria tursica;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
151;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Loeflingia baetica;;;Loeflingia baetica;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
152;Autonómico;Andalucía;Liliopsida;Juncaceae;Luzula spicata;;Luzula hispanica;Luzula spicata;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
153;Autonómico;Andalucía;Polypodiopsida;Marsileaceae;Marsilea batardae;;;Marsilea batardae;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
154;Autonómico;Andalucía;Polypodiopsida;Marsileaceae;Marsilea strigosa;;;Marsilea strigosa;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
155;Autonómico;Andalucía;Magnoliopsida;Celastraceae;Maytenus senegalensis;;;Maytenus senegalensis europaea;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
156;Autonómico;Andalucía;Magnoliopsida;Fabaceae;Melilotus speciosus;;;Melilotus speciosus;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
157;Autonómico;Andalucía;Liliopsida;Poaceae;Micropyropsis tuberosa;;;Micropyropsis tuberosa;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
158;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Moehringia fontqueri;;;Moehringia fontqueri;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
159;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Moehringia intricata tejedensis;;;Moehringia intricata tejedensis;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
160;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus assoanus;;Narcissus fernandesii;Narcissus assoanus;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
161;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus bujei;;;Narcissus pseudonarcissus nevadensis;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
162;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus cavanillesii;;Narcissus humilis;Narcissus cavanillesii;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
163;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus longispathus;;;Narcissus pseudonarcissus nevadensis;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
164;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus nevadensis;;;Narcissus pseudonarcissus nevadensis;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
165;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus pachybolbus;;Narcissus tortifolius;Narcissus pachybolbus;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
166;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus triandrus;;;Narcissus triandrus;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
167;Autonómico;Andalucía;Liliopsida;Amaryllidaceae;Narcissus viridiflorus;;;Narcissus viridiflorus;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
168;Autonómico;Andalucía;Liliopsida;Orchidaceae;Neottia nidus-avis;;;Neottia nidus-avis;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
169;Autonómico;Andalucía;Magnoliopsida;Nymphaeaceae;Nuphar luteum;;;Nuphar luteum;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
170;Autonómico;Andalucía;Magnoliopsida;Nymphaeaceae;Nymphaea alba;;;Nymphaea alba;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
171;Autonómico;Andalucía;Magnoliopsida;Orobanchaceae;Odontites foliosus;;Odontites squarrosus foliosus;Odontites foliosus;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
172;Autonómico;Andalucía;Magnoliopsida;Orobanchaceae;Odontites viscosus granatensis;;Odontites granatensis;Odontites viscosus granatensis;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
173;Autonómico;Andalucía;Magnoliopsida;Fabaceae;Ononis azcaratei;;;Ononis azcaratei;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
174;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Onopordum hinojense;;Onopordum dissectum;Onopordum hinojense;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
175;Autonómico;Andalucía;Liliopsida;Orchidaceae;Ophrys atlantica;;;Ophrys atlantica;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
176;Autonómico;Andalucía;Liliopsida;Orchidaceae;Ophrys speculum lusitanica;;Ophrys vernixia;Ophrys speculum lusitanica;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
177;Autonómico;Andalucía;Liliopsida;Asparagaceae;Ornithogalum reverchonii;;;Ornithogalum reverchonii;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
178;Autonómico;Andalucía;Magnoliopsida;Orobanchaceae;Orobanche densiflora;;;Orobanche densiflora;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
179;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Papaver lapeyrousianum;;;Papaver lapeyrousianum;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
180;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Papaver rupifragum;;;Papaver rupifragum;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
181;Autonómico;Andalucía;Magnoliopsida;Apiaceae;Peucedanum lancifolium;;;Peucedanum lancifolium;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
182;Autonómico;Andalucía;Magnoliopsida;Apiaceae;Peucedanum officinale brachyradium;;;Peucedanum officinale brachyradium;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
183;Autonómico;Andalucía;Polypodiopsida;Aspleniaceae;Phyllitis sagittata;;;Phyllitis sagittata;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
184;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Picris willkommii;;;Picris willkommii;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
185;Autonómico;Andalucía;Polypodiopsida;Marsileaceae;Pilularia minuta;;;Pilularia minuta;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
186;Autonómico;Andalucía;Magnoliopsida;Lentibulariaceae;Pinguicula nevadensis;;;Pinguicula nevadensis;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
187;Autonómico;Andalucía;Magnoliopsida;Lentibulariaceae;Pinguicula vallisneriifolia;;;Pinguicula vallisneriifolia;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
188;Autonómico;Andalucía;Magnoliopsida;Plantaginaceae;Plantago algarbiensis;;;Plantago algarbiensis;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
189;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Platycapnos saxicola;;;Platycapnos saxicola;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
190;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Platycapnos tenuiloba parallela;Platycapnos tenuiloba paralela;;Platycapnos tenuiloba parallela;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
191;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Polycarpon polycarpoides herniarioides;;;Polycarpon polycarpoides herniarioides;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
192;Autonómico;Andalucía;Liliopsida;Posidoniaceae;Posidonia oceanica;;;Posidonia oceanica;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
193;Autonómico;Andalucía;Magnoliopsida;Primulaceae;Primula elatior lofthousei;;;Primula elatior lofthousei;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
194;Autonómico;Andalucía;Magnoliopsida;Rosaceae;Prunus avium;;;Prunus avium;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
195;Autonómico;Andalucía;Magnoliopsida;Rosaceae;Prunus insititia;;;Prunus insititia;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
196;Autonómico;Andalucía;Magnoliopsida;Rosaceae;Prunus mahaleb;;;Prunus mahaleb;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
197;Autonómico;Andalucía;Magnoliopsida;Caprifoliaceae;Pseudoscabiosa grosii;;;Pseudoscabiosa grosii;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
198;Autonómico;Andalucía;Polypodiopsida;Psilotaceae;Psilotum nudum;;Psilotum nudum molesworthiae;Psilotum nudum;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
199;Autonómico;Andalucía;Polypodiopsida;Pteridaceae;Pteris incompleta;;;Pteris incompleta;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
200;Autonómico;Andalucía;Liliopsida;Poaceae;Puccinellia caespitosa;;;Puccinellia caespitosa;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
201;Autonómico;Andalucía;Magnoliopsida;Fagaceae;Quercus faginea alpestris;;;Quercus faginea faginea;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
202;Autonómico;Andalucía;Magnoliopsida;Rhamnaceae;Rhamnus alpina;;;Rhamnus alpina;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
203;Autonómico;Andalucía;Magnoliopsida;Rhamnaceae;Rhamnus cathartica;Rhamnus catharticus;;Rhamnus cathartica;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
204;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Rhodanthemum arundanum;;Leucanthemum arundanum;Rhodanthemum arundanum;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
205;Autonómico;Andalucía;Magnoliopsida;Ericaceae;Rhododendron ponticum;;;Rhododendron ponticum;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
206;Autonómico;Andalucía;Liliopsida;Cyperaceae;Rhynchospora modesti-lucennoi;;;Rhynchospora modesti-lucennoi;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
207;Autonómico;Andalucía;Magnoliopsida;Brassicaceae;Rorippa valdes-bermejoi;;;Rorippa valdes-bermejoi;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
208;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Rosmarinus eriocalyx;;;Rosmarinus eriocalyx;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
209;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Rosmarinus tomentosus;;;Rosmarinus tomentosus;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
210;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Rothmaleria granatensis;;;Rothmaleria granatensis;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
211;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Rupicapnos africana decipiens;;;Rupicapnos africana decipiens;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
212;Autonómico;Andalucía;Magnoliopsida;Salicaceae;Salix caprea;;;Salix caprea;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
213;Autonómico;Andalucía;Magnoliopsida;Salicaceae;Salix eleagnos;;;Salix eleagnos;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
214;Autonómico;Andalucía;Magnoliopsida;Salicaceae;Salix hastata;;;Salix hastata;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
215;Autonómico;Andalucía;Magnoliopsida;Amaranthaceae;Salsola papillosa;;;Salsola papillosa;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
216;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Santolina elegans;;;Santolina elegans;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
217;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Sarcocapnos baetica baetica;;Sarcocapnos baetica;Sarcocapnos baetica baetica;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
218;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Sarcocapnos baetica integrifolia;;Sarcocapnos integrifolia;Sarcocapnos baetica integrifolia;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
219;Autonómico;Andalucía;Magnoliopsida;Papaveraceae;Sarcocapnos crassifolia speciosa;;Sarcocapnos speciosa;Sarcocapnos crassifolia speciosa;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
220;Autonómico;Andalucía;Magnoliopsida;Saxifragaceae;Saxifraga biternata;;;Saxifraga biternata;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
221;Autonómico;Andalucía;Liliopsida;Asparagaceae;Scilla odorata;;;Scilla verna ramburii;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
222;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Scorzoneroides microcephala;;Leontodon microcephalus;Scorzoneroides microcephala;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
223;Autonómico;Andalucía;Magnoliopsida;Scrophulariaceae;Scrophularia viciosoi;;;Scrophularia viciosoi;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
224;Autonómico;Andalucía;Magnoliopsida;Crassulaceae;Sedum lagascae;;;Sedum lagascae;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
225;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Senecio alboranicus;;;Senecio alboranicus;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
226;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Senecio nevadensis;;;Senecio nevadensis;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
227;Autonómico;Andalucía;Magnoliopsida;Apiaceae;Seseli intricatum;;;Seseli intricatum;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
228;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Sideritis arborescens;;;Sideritis arborescens;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
229;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Silene fernandezii;;;Silene fernandezii;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
230;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Silene gazulensis;;;Silene tomentosa;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
231;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Silene mariana;;;Silene mariana;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
232;Autonómico;Andalucía;Magnoliopsida;Caryophyllaceae;Silene stockenii;Silene stockeni;;Silene stockenii;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
233;Autonómico;Andalucía;Magnoliopsida;Brassicaceae;Sisymbrium cavanillesianum;;;Sisymbrium cavanillesianum;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
234;Autonómico;Andalucía;Magnoliopsida;Boraginaceae;Solenanthus reverchonii;;Cynoglossum reverchonii;Solenanthus reverchonii;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
235;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Sonchus crassifolius;;;Sonchus crassifolius;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
236;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Sonchus pustulatus;;;Sonchus pustulatus;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
237;Autonómico;Andalucía;Magnoliopsida;Rosaceae;Sorbus aria;;;Sorbus aria;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
238;Autonómico;Andalucía;Magnoliopsida;Rosaceae;Sorbus aucuparia;;;Sorbus aucuparia;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
239;Autonómico;Andalucía;Magnoliopsida;Rosaceae;Sorbus hybrida;;;Sorbus hybrida;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
240;Autonómico;Andalucía;Magnoliopsida;Rosaceae;Sorbus torminalis;;;Sorbus torminalis;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
241;Autonómico;Andalucía;Liliopsida;Typhaceae;Sparganium angustifolium;;;Sparganium angustifolium;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
242;Autonómico;Andalucía;Liliopsida;Orchidaceae;Spiranthes spiralis;;;Spiranthes spiralis;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
243;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Tanacetum funkii;;;Tanacetum funkii;Vigente;Extinta;BOJA;129;27 de marzo de 2012;114-163;,
244;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Taraxacum gaditanum;;;Taraxacum megalorhizon;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
245;Autonómico;Andalucía;Pinopsida;Taxaceae;Taxus baccata;;;Taxus baccata;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
246;Autonómico;Andalucía;Magnoliopsida;Asteraceae;Tephroseris elodes;;Senecio elodes;Tephroseris elodes;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
247;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Teucrium bracteatum;;;Teucrium bracteatum;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
248;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Teucrium charidemi;;;Teucrium charidemi;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
249;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Teucrium turredanum;;;Teucrium turredanum;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
250;Autonómico;Andalucía;Magnoliopsida;Thymelaeaceae;Thymelaea lythroides;;;Thymelaea lythroides;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
251;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Thymus albicans;;;Thymus albicans;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
252;Autonómico;Andalucía;Magnoliopsida;Lamiaceae;Thymus carnosus;;;Thymus carnosus;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
253;Autonómico;Andalucía;Liliopsida;Poaceae;Trisetum antonii-josephii;Trisetum antoni-josephii;;Trisetum antonii-josephii;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
254;Autonómico;Andalucía;Magnoliopsida;Fabaceae;Ulex canescens;;;Ulex canescens;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
255;Autonómico;Andalucía;Magnoliopsida;Lentibulariaceae;Utricularia australis;;;Utricularia australis;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
256;Autonómico;Andalucía;Magnoliopsida;Lentibulariaceae;Utricularia gibba;;;Utricularia gibba;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
257;Autonómico;Andalucía;Polypodiopsida;Hymenophyllaceae;Vandenboschia speciosa;;Trichomanes speciosum;Vandenboschia speciosa;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
258;Autonómico;Andalucía;Magnoliopsida;Brassicaceae;Vella castrilensis;;;Vella castrilensis;Vigente;En peligro de extinción;BOJA;129;27 de marzo de 2012;114-163;,
259;Autonómico;Andalucía;Magnoliopsida;Brassicaceae;Vella pseudocytisus pseudocytisus;;;Vella pseudocytisus pseudocytisus;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
260;Autonómico;Andalucía;Magnoliopsida;Scrophulariaceae;Verbascum charidemi;;;Verbascum charidemi;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
261;Autonómico;Andalucía;Magnoliopsida;Plantaginaceae;Veronica tenuifolia fontqueri;;;Veronica tenuifolia fontqueri;Vigente;Vulnerable;BOJA;129;27 de marzo de 2012;114-163;,
262;Autonómico;Andalucía;Magnoliopsida;Adoxaceae;Viburnum lantana;;;Viburnum lantana;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
263;Autonómico;Andalucía;Magnoliopsida;Adoxaceae;Viburnum opulus;;;Viburnum opulus;Vigente;En régimen de protección especial;BOJA;129;27 de marzo de 2012;114-163;,
264;Autonómico;Andalucía;Magnoliopsida;Violaceae;Viola biflora;;;Viola biflora;Vigente;Extinta;BOJA;129;27 de marzo de 2012;114-163;,
